id,Code,Name,Description,Unit,Brand,Sub_Group,Item_Group
559,LCCH30034,"ALLEN HEAD BOLT GI M6 x 25",,Nos,OEM,,FASTENERS
560,LAHC24130,"HRW 1200 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
561,LCCE26928,"BHARATH BIJILEE 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
562,LCCC13386,"BELT A-116",,Nos,OEM,,BELT
563,LCCE26986,"BHARATH BIJILEE 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
564,LAHC11070,"FDA 450 CM KRUGER MAKE",,Nos,KRUGER,,FAN
565,LCCC13387,"BELT A-118",,Nos,OEM,,BELT
566,LCCH30035,"ALLEN HEAD BOLT GI M8 x 25",,Nos,OEM,,FASTENERS
567,LAHC14348,"BAG FILTER EU9 GRADE - 287 MM (W) x 592 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
568,LAHC14350,"BAG FILTER EU9 GRADE - 490 MM (W) x 592 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
569,LCCE26500,"CG 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
570,LAHC14351,"BAG FILTER EU9 GRADE - 592 MM (W) x 490 MM (H) x 635MM (D)",,Nos,OEM,"BAG FILTER",FILTER
571,LCCE26906,"BHARATH BIJILEE 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
572,LAHC11071,"FDA 500 CM KRUGER MAKE",,Nos,KRUGER,,FAN
573,LAHC11072,"FDA 560 CM KRUGER MAKE",,Nos,KRUGER,,FAN
574,LCCE26911,"BHARATH BIJILEE 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
575,LAHC11073,"FDA 630 CM KRUGER MAKE",,Nos,KRUGER,,FAN
576,LCCE26522,"CG 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
577,LCCE26410,"ABB 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,ABB,,MOTOR
578,LCCC13388,"BELT A-120",,Nos,OEM,,BELT
579,LCCE26322,"ABB 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
580,LCCC13389,"BELT A-124",,Nos,OEM,,BELT
581,LCCM47007,"Hole saw cutter 2 inch",,Nos,OEM,,"Hand Tools"
582,LCCE26569,"CG 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
583,LAHC24131,"HRW 1300 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
584,LCCC13390,"BELT A-125",,Nos,OEM,,BELT
585,LCCE26752,"SIEMENS 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
586,LCCC12744,150x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
587,LCCE26764,"SIEMENS 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
588,LAHC14352,"RIGID FILTER EU5 GRADE - 592 MM (W) x 592 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
589,LCCE26706,"SIEMENS 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
590,LCCC12745,160x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
591,LCCE26488,"CG 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
592,LAHC11074,"FDA 710 CM KRUGER MAKE",,Nos,KRUGER,,FAN
593,LCCE26981,"BHARATH BIJILEE 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
594,LCCE26468,"ABB 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
595,LAHC11075,"FDA 250 TM KRUGER MAKE",,Nos,KRUGER,,FAN
596,LCCE26931,"BHARATH BIJILEE 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
597,LAHC24132,"HRW 1400 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
598,LCCC13391,"BELT A-128",,Nos,OEM,,BELT
599,LCCE26367,"ABB 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,ABB,,MOTOR
600,LCCE26601,"CG 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,CG,,MOTOR
601,LCCC13392,"BELT A-130",,Nos,OEM,,BELT
602,LCCE26467,"ABB 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
603,LAHC24133,"HRW 1500 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
604,LCCE26788,"SIEMENS 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
605,LCCE25663,"ELECTRICAL WIRE 4 CORE / 1 SQ MM",,Nos,OEM,,ELECTRICAL
606,LAHC11076,"FDA 280 TM KRUGER MAKE",,Nos,KRUGER,,FAN
607,LCCE26599,"CG 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
608,LCCE26872,"BHARATH BIJILEE 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
609,LAHC14353,"RIGID FILTER EU5 GRADE - 287 MM (W) x 592 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
610,LCCE26557,"CG 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
611,LAHC15525,"FAN FLEXIBLE 10/8",,Nos,OEM,,ANTI-VIBRATIONS
612,LCCE26894,"BHARATH BIJILEE 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
613,LCCE26834,"SIEMENS 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
614,LCCC13393,"BELT A-134",,Nos,OEM,,BELT
615,LAHC15221,"VIEWPORT 25mm",,Nos,OEM,,"PLASTIC PARTS"
616,LAHC14355,"RIGID FILTER EU5 GRADE - 490 MM (W) x 592 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
617,LCCM47005,"Hole saw cutter 1 1/4 inch",,Nos,OEM,,"Hand Tools"
618,LCCH30036,"ALLEN HEAD BOLT GI M10 x 25",,Nos,OEM,,FASTENERS
619,LCCH30037,"ALLEN HEAD BOLT GI M12 x 25",,Nos,OEM,,FASTENERS
620,LCCE26545,"CG 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
621,LCCC13394,"BELT A-138",,Nos,OEM,,BELT
622,LCCE26920,"BHARATH BIJILEE 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
623,LCCE26433,"ABB 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
624,LCCH30038,"ALLEN HEAD BOLT SS M6 x 25",,Nos,OEM,,FASTENERS
625,LCCC12746,170x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
626,LCCC32001,"PVC GLAND 1 inch DIA",,Nos,OEM,,Gland
627,LCCH30039,"ALLEN HEAD BOLT SS M8 x 25",,Nos,OEM,,FASTENERS
628,LCCC13395,"BELT A-140",,Nos,OEM,,BELT
629,LAHC24134,"HRW 1600 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
630,LCCE26670,"SIEMENS 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
631,LCCC13396,"BELT A-144",,Nos,OEM,,BELT
632,LCCC13397,"BELT A-155",,Nos,OEM,,BELT
633,LCCE26865,"BHARATH BIJILEE 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
634,LAHC11077,"FDA 315 TM KRUGER MAKE",,Nos,KRUGER,,FAN
635,LAHC14356,"RIGID FILTER EU5 GRADE - 592 MM (W) x 490 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
636,LCCE26838,"SIEMENS 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
637,LCCC12747,180x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
638,LCCE26846,"BHARATH BIJILEE 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
639,LAHC14357,"RIGID FILTER EU6 GRADE - 592 MM (W) x 592 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
640,LAHC11078,"FDA 355 TM KRUGER MAKE",,Nos,KRUGER,,FAN
641,LAHC14358,"RIGID FILTER EU6 GRADE - 287 MM (W) x 592 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
642,LCCE26579,"CG 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
643,LAHC11079,"FDA 400 TM KRUGER MAKE",,Nos,KRUGER,,FAN
644,LAHC14360,"RIGID FILTER EU6 GRADE - 490 MM (W) x 592 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
645,LCCC12748,190x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
646,LCCE26642,"CG 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,CG,,MOTOR
647,LAHC11080,"FDA 450 TM KRUGER MAKE",,Nos,KRUGER,,FAN
648,LAHC14361,"RIGID FILTER EU6 GRADE - 592 MM (W) x 490 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
649,LCCE25666,"ELECTRICAL WIRE 4 CORE / 4 SQ MM",,Nos,OEM,,ELECTRICAL
650,LAHC11081,"FDA 500 TM KRUGER MAKE",,Nos,KRUGER,,FAN
651,LCCC13398,"BELT A-160",,Nos,OEM,,BELT
652,LAHC11082,"FDA 560 TM KRUGER MAKE",,Nos,KRUGER,,FAN
653,LCCE26832,"SIEMENS 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
654,LAHC14362,"RIGID FILTER EU7 GRADE - 592 MM (W) x 592 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
655,LAHC24135,"HRW 1700 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
656,LCCE26340,"ABB 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
657,LCCR07526,"PRECOATED GI SHEET 0.6mm THK 275 GSM",0.6,Kgs,OEM,,"G.I / COATED SHEETS"
658,LCCC13399,"BELT A-162",,Nos,OEM,,BELT
659,LAHC11083,"FDA 630 TM KRUGER MAKE",,Nos,KRUGER,,FAN
660,LAHC23705,"ALUMINUM CORNER PROFILE - 50-48 MM ROUNDED NTBK",50-48-C,Meters,OEM,"Corner Profile","ALUMINIUM PROFILES"
661,LCCE26999,"BHARATH BIJILEE 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
662,LCCC12749,200x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
663,LCCC32002,"PVC GLAND 1 1/2 inch DIA",,Nos,OEM,,Gland
664,LCCR06503,"MS SHEET 5mm THK",,Kgs,OEM,,"MS SHEET"
665,LAHC24136,"HRW 1800 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
666,LAHC15526,"FAN FLEXIBLE 10/10",,Nos,OEM,,ANTI-VIBRATIONS
667,LAHS63002,"FRESH AIR HANDLING UNIT",,Nos,LUFTEK,,AHU
668,LCCE26357,"ABB 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
669,LAHC11084,"FDA 710 TM KRUGER MAKE",,Nos,KRUGER,,FAN
670,LAHC14363,"RIGID FILTER EU7 GRADE - 287 MM (W) x 592 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
671,LAHC14365,"RIGID FILTER EU7 GRADE - 490 MM (W) x 592 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
672,LCCE26356,"ABB 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
673,LCCC13400,"BELT A-168",,Nos,OEM,,BELT
674,LCCE26534,"CG 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
675,LAHC15527,"FAN FLEXIBLE 12/9",,Nos,OEM,,ANTI-VIBRATIONS
676,LCCE26355,"ABB 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
677,LCCE26917,"BHARATH BIJILEE 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
678,LCCM47004,"Hole saw cutter 1 inch",,Nos,OEM,,"Hand Tools"
679,LCCC13401,"BELT A-173",,Nos,OEM,,BELT
680,LCCE26530,"CG 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
681,LAHC49102,"Galvanized Steel Damper",,"Square Meters",OEM,,DAMPER
682,LCCC13402,"BELT A-174",,Nos,OEM,,BELT
683,LAHC15528,"FAN FLEXIBLE 12/12",,Nos,OEM,,ANTI-VIBRATIONS
684,LAHC11085,"FDA 800 TM KRUGER MAKE",,Nos,KRUGER,,FAN
685,LAHC11086,"FDA 900 TM KRUGER MAKE",,Nos,KRUGER,,FAN
686,LCCC12750,212x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
687,LAHC23710,"ALUMINUM OMEGA PROFILE - 50-48 MM SQUARE TBK",50-48,Meters,OEM,"Omega Profile","ALUMINIUM PROFILES"
688,LCCC13403,"BELT A-180",,Nos,OEM,,BELT
689,LAHC11087,"FDA 1000 TM KRUGER MAKE",,Nos,KRUGER,,FAN
690,LCCE26396,"ABB 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,ABB,,MOTOR
691,LCCC13404,"BELT B-20",,Nos,OEM,,BELT
692,LAHC14366,"RIGID FILTER EU7 GRADE - 592 MM (W) x 490 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
693,LAHC11088,"FDA 1120 TM KRUGER MAKE",,Nos,KRUGER,,FAN
694,LCCE26812,"SIEMENS 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
695,LCCR07520,"GI sheet 2mm THK 275 GSM",2,Kgs,OEM,,"G.I / COATED SHEETS"
696,LCCE26617,"CG 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,CG,,MOTOR
697,LAHC11089,"FDA 1250 TM KRUGER MAKE",,Nos,KRUGER,,FAN
698,LCCC12751,224x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
699,LAHC11090,"FDA 1400 TM KRUGER MAKE",,Nos,KRUGER,,FAN
700,LAHM48617,"AHU FAN/WIRING DIAGRAM - STAR / DELTA",,Nos,OEM,,"NAME PLATE/STICKER/LABELS"
701,LAHC11091,"BDB 160 CM KRUGER MAKE",,Nos,KRUGER,,FAN
702,LAHC11092,"BDB 180 CM KRUGER MAKE",,Nos,KRUGER,,FAN
703,LCCE26876,"BHARATH BIJILEE 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
704,LCCE26727,"SIEMENS 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
705,LCCE26903,"BHARATH BIJILEE 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
706,LAHE15103,"FLORACENT TUBE LIGHT WITH FITTINGS",,Nos,OEM,,LAMP
707,LCCE26524,"CG 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
708,LAHC24137,"HRW 1900 - MS200",,Nos,DRI,,"HEAT RECOVERY WHEEL"
709,LCCE26640,"CG 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,CG,,MOTOR
710,LAHC11093,"BDB 200 CM KRUGER MAKE",,Nos,KRUGER,,FAN
711,LCCE26807,"SIEMENS 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
712,LAHC14367,"RIGID FILTER EU8 GRADE - 592 MM (W) x 592 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
713,LCCC12752,236x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
714,LCCE26469,"ABB 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
715,LCCE26861,"BHARATH BIJILEE 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
716,LAHC11094,"BDB 225 CM KRUGER MAKE",,Nos,KRUGER,,FAN
717,LAHC11095,"BDB 250 CM KRUGER MAKE",,Nos,KRUGER,,FAN
718,LCCE26795,"SIEMENS 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
719,LCCH30040,"ALLEN HEAD BOLT SS M10 x 25",,Nos,OEM,,FASTENERS
720,LCCC12753,250x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
721,LAHC11096,"BDB 280 CM KRUGER MAKE",,Nos,KRUGER,,FAN
722,LCCC13405,"BELT B-21",,Nos,OEM,,BELT
723,LCCE26581,"CG 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
724,LCCE27004,"BHARATH BIJILEE 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
725,LCCE26717,"SIEMENS 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
726,LAHC24658,"RUBBER BOOT 2 inch 50mm DEPTH",,Nos,OEM,,Rubber
727,LAHC14368,"RIGID FILTER EU8 GRADE - 287 MM (W) x 592 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
728,LCCE26923,"BHARATH BIJILEE 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
729,LCCC13406,"BELT B-22",,Nos,OEM,,BELT
730,LAHC15529,"FAN FLEXIBLE 15/11",,Nos,OEM,,ANTI-VIBRATIONS
731,LAHC24752,"PE GASKETS 20MM x 5MM THK WITH ONE SIDE SELF ADHESIVE - 10m Rolls",,Nos,OEM,,"GASKET & INSULATION"
732,LCCR07507,"GI sheet 2.5mm THK 120 GSM",2.5,Kgs,OEM,,"G.I / COATED SHEETS"
733,LCCC13407,"BELT B-23",,Nos,OEM,,BELT
734,LCCH30041,"ALLEN HEAD BOLT SS M12 x 25",,Nos,OEM,,FASTENERS
735,LCCE26438,"ABB 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
736,LAHC11097,"BDB 315 CM KRUGER MAKE",,Nos,KRUGER,,FAN
737,LCCC13408,"BELT B-24",,Nos,OEM,,BELT
738,LCCE26540,"CG 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
739,LCCE26739,"SIEMENS 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
740,LCCC12754,280x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
741,LCCE26702,"SIEMENS 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
742,LCCE26588,"CG 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
743,LCCH23602,"SS DRAIN NIPPLE - 1 inch x 100mm L",,Nos,OEM,,Hardware
744,LCCC12755,315x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
745,LCCC13409,"BELT B-25",,Nos,OEM,,BELT
746,LAHC24657,"RUBBER BOOT 2 inch 25mm DEPTH",,Nos,OEM,,Rubber
747,LCCC12756,355x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
748,LCCE26850,"BHARATH BIJILEE 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
749,LCCE26901,"BHARATH BIJILEE 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,"BHARATH BIJILEE",,MOTOR
750,LCCE26805,"SIEMENS 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,SIEMENS,,MOTOR
751,LCCC13410,"BELT B-26",,Nos,OEM,,BELT
752,LCCH30042,"ALLEN HEAD BOLT GI M6 x 40",,Nos,OEM,,FASTENERS
753,LCCE26570,"CG 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
754,LCCE26323,"ABB 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,ABB,,MOTOR
755,LCCC13411,"BELT B-27",,Nos,OEM,,BELT
756,LAHC11098,"BDB 355 CM KRUGER MAKE",,Nos,KRUGER,,FAN
757,LCCE26870,"BHARATH BIJILEE 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1",,Nos,"BHARATH BIJILEE",,MOTOR
758,LCCC12757,400x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
759,LAHC11099,"BDB 400 CM KRUGER MAKE",,Nos,KRUGER,,FAN
760,LCCC13412,"BELT B-28",,Nos,OEM,,BELT
761,LCCE26554,"CG 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
762,LCCC12758,500x2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
763,LCCC13413,"BELT B-29",,Nos,OEM,,BELT
764,LCCC13414,"BELT B-30",,Nos,OEM,,BELT
765,LCCE26765,"SIEMENS 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2",,Nos,SIEMENS,,MOTOR
766,LAHC11100,"BDB 450 CM KRUGER MAKE",,Nos,KRUGER,,FAN
767,LCCE26549,"CG 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2",,Nos,CG,,MOTOR
768,LAHC14370,"RIGID FILTER EU8 GRADE - 490 MM (W) x 592 MM (H) x 292MM (D)",,Nos,OEM,"RIGID BAG FILTER",FILTER
769,LCCE26651,"CG 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,CG,,MOTOR
770,LCCE26677,"SIEMENS 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,SIEMENS,,MOTOR
771,LCCC13415,"BELT B-31",,Nos,OEM,,BELT
772,LCCC13416,"BELT B-32",,Nos,OEM,,BELT
773,LAHC11101,"BDB 500 CM KRUGER MAKE",,Nos,KRUGER,,FAN
774,LCCC13417,"BELT B-33",,Nos,OEM,,BELT
775,LCCE27005,"BHARATH BIJILEE 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3",,Nos,"BHARATH BIJILEE",,MOTOR
776,LCCC13418,"BELT B-34",,Nos,OEM,,BELT
777,LCCE26450,"ABB 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
778,LCCE26426,"ABB 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3",,Nos,ABB,,MOTOR
779,LAHC15204,"30mm NTBK - Omega Jointer",30-25,Nos,OEM,,"PLASTIC PARTS"
780,LCCC13419,"BELT B-35",,Nos,OEM,,BELT
781,LCCE26497,"CG 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1",,Nos,CG,,MOTOR
782,LAHS00001,"WATER COOLING COIL",,Nos,LUFTEK,,"COOLING COIL"
