id,Code,Name,Description,Unit,Brand,Sub_Group,Item_Group
1947,LCCC13611,BELT SPB- 5600,,Nos,OEM,,BELT
1948,LCCC13612,BELT SPB- 5680,,Nos,OEM,,BELT
1949,LCCE26380,ABB 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1950,LCCM47002,HSS Hole saw Mandle big,,Nos,OEM,,Hand Tools
1951,LCCE26379,ABB 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1952,LAHC15550,FAN FLEXIBLE 1120,,Nos,OEM,,ANTI-VIBRATIONS
1953,LCCE26509,CG 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
1954,LCCH30515,GI M5.5x38 HEX. WASHER HEAD SELF DRILLING SCREW,,Nos,OEM,,FASTENERS
1955,LCCE26407,ABB 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1956,LCCC13613,BELT SPB- 6000,,Nos,OEM,,BELT
1957,LAHC11241,BNA 800 CM KRUGER MAKE,,Nos,KRUGER,,FAN
1958,LAHC11242,BNA 900 CM KRUGER MAKE,,Nos,KRUGER,,FAN
1959,LAHC14461,HEPA FILTER EU13 GRADE - 305 MM (W) x 610 MM (H) x 305MM (D)-Sun Filters,,Nos,SUN FILTRATION,HEPA FILTER,FILTER
1960,LAHC14462,HEPA FILTER EU14 GRADE - 610 MM (W) x 610 MM (H) x 305MM (D)-Sun Filters,,Nos,SUN FILTRATION,HEPA FILTER,FILTER
1961,LCCE26984,BHARATH BIJILEE 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1962,LCCE26912,BHARATH BIJILEE 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
1963,LAHC11243,BNA 1000 CM KRUGER MAKE,,Nos,KRUGER,,FAN
1964,LCCC12859,TAPERLOCK BUSH MODEL 3030 DIA 70,,Nos,OEM,,PULLEYS/BEARINGS
1965,LAHC11244,BNA 1120 CM KRUGER MAKE,,Nos,KRUGER,,FAN
1966,LAHE15104,5 AMPS SWITCH,,Nos,OEM,,Switch
1967,LCCE26527,CG 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
1968,LAHC11245,BNA 1250 CM KRUGER MAKE,,Nos,KRUGER,,FAN
1969,LCCC13614,BELT SPB- 6300,,Nos,OEM,,BELT
1970,LAHC15551,FAN FLEXIBLE 1250,,Nos,OEM,,ANTI-VIBRATIONS
1971,LCCC13615,BELT SPB- 6340,,Nos,OEM,,BELT
1972,LCCH30516,GI M5.5x60 HEX. WASHER HEAD SELF DRILLING SCREW,,Nos,OEM,,FASTENERS
1973,LCCC13616,BELT SPB- 6700,,Nos,OEM,,BELT
1974,LAHC14463,HEPA FILTER EU14 GRADE - 610 MM (W) x 305 MM (H) x 305MM (D)-Sun Filters,,Nos,SUN FILTRATION,HEPA FILTER,FILTER
1975,LCCE26882,BHARATH BIJILEE 0.37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1976,LCCH30651,POP RIVET 1/8 inch,,Nos,OEM,,FASTENERS
1977,LCCC13617,BELT SPB- 7100,,Nos,OEM,,BELT
1978,LAHC14464,HEPA FILTER EU14 GRADE - 305 MM (W) x 610 MM (H) x 305MM (D)-Sun Filters,,Nos,SUN FILTRATION,HEPA FILTER,FILTER
1979,LCCE26373,ABB 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1980,LCCE26904,BHARATH BIJILEE 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
1981,LCCE26817,SIEMENS 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
1982,LCCE26663,SIEMENS 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
1983,LCCC12860,TAPERLOCK BUSH MODEL 3030 DIA 75,,Nos,OEM,,PULLEYS/BEARINGS
1984,LCCE26687,SIEMENS 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
1985,LCCE26666,SIEMENS 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
1986,LCCE26479,ABB 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
1987,LCCE26441,ABB 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
1988,LCCH30652,POP RIVET 5/32 inch,,Nos,OEM,,FASTENERS
1989,LCCE26471,ABB 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
1990,LAHC15552,FAN FLEXIBLE 1400,,Nos,OEM,,ANTI-VIBRATIONS
1991,LCCC12861,TAPERLOCK BUSH MODEL 2012 DIA 14,,Nos,OEM,,PULLEYS/BEARINGS
1992,LCCC13618,BELT SPB- 7500,,Nos,OEM,,BELT
1993,LCCE27014,BHARATH BIJILEE 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1994,LCCE26654,CG 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
1995,LCCC13619,BELT SPB- 8000,,Nos,OEM,,BELT
1996,LCCE26818,SIEMENS 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
1997,LCCE26597,CG 37 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
1998,LCCE26470,ABB 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
1999,LAHC14465,BAG FILTER EU7 GRADE - 592 MM (W) x 592 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2000,LAHC14466,BAG FILTER EU7 GRADE - 287 MM (W) x 592 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2001,LAHC14468,BAG FILTER EU7 GRADE - 490 MM (W) x 592 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2002,LAHC14469,BAG FILTER EU7 GRADE - 592 MM (W) x 490 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2003,LAHC14470,BAG FILTER EU8 GRADE - 592 MM (W) x 592 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2004,LAHC14471,BAG FILTER EU8 GRADE - 287 MM (W) x 592 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2005,LAHC14473,BAG FILTER EU8 GRADE - 490 MM (W) x 592 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2006,LAHC14474,BAG FILTER EU8 GRADE - 592 MM (W) x 490 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2007,LAHC14475,BAG FILTER EU9 GRADE - 592 MM (W) x 592 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2008,LAHC14476,BAG FILTER EU9 GRADE - 287 MM (W) x 592 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2009,LAHC14478,BAG FILTER EU9 GRADE - 490 MM (W) x 592 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2010,LAHC14479,BAG FILTER EU9 GRADE - 592 MM (W) x 490 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2011,LAHC15225,22mm Screw Guide Bush for AHU Panels - White,,Nos,OEM,,PLASTIC PARTS
2012,LAHC15226,22mm Screw Guide Bush for AHU Panels - Black,,Nos,OEM,,PLASTIC PARTS
2013,LAHC15227,42mm Screw Guide Bush for AHU Panels - White,,Nos,OEM,,PLASTIC PARTS
2014,LAHC15228,42mm Screw Guide Bush for AHU Panels - Black,,Nos,OEM,,PLASTIC PARTS
2015,LCCR07527,0.6mm Inner GI / 0.6mm Outer Prepainted - 25mm Sandwich Panel,,Square Meters,OEM,,Sandwich Panels
2016,LCCR07528,0.6mm Inner GI / 0.6mm Outer Prepainted - 50mm Sandwich Panel,,Square Meters,OEM,,Sandwich Panels
2017,LCCH30653,POP RIVET 3/16 inch,,Nos,OEM,,FASTENERS
2018,LCCH30654,POP RIVET 5/16 inch,,Nos,OEM,,FASTENERS
2019,LCCM48525,2 Ply Brown Corrugated Paper Rolls,,Kgs,OEM,,PACKING
2020,LCCH23605,Sealant Gun,,Nos,OEM,,Hardware
2021,LAHC24665,RUBBER BOOT 1 1/4 inch 25mm DEPTH,,Nos,OEM,,Rubber
2022,LAHC24666,RUBBER BOOT 1 1/4 inch 50mm DEPTH,,Nos,OEM,,Rubber
2023,LAHC15229,PLASTIC BUTTERFLY KNOB M8 x 18mm,,Nos,OEM,,PLASTIC PARTS
2024,LAHC24757,PE GASKETS 20MM x 3MM THK WITH ONE SIDE SELF ADHESIVE - 10m Rolls,,Nos,OEM,,GASKET & INSULATION
2025,LCCC13620,BELT SPA- 725,,Nos,OEM,,BELT
2026,LCCC13621,BELT SPA- 732,,Nos,OEM,,BELT
2027,LCCC13622,BELT SPA- 882,,Nos,OEM,,BELT
2028,LCCC13623,BELT SPA- 1040,,Nos,OEM,,BELT
2029,LCCC13624,BELT SPA- 967,,Nos,OEM,,BELT
2030,LCCC13625,BELT SPA- 1025,,Nos,OEM,,BELT
2031,LCCC13626,BELT SPA- 750,,Nos,OEM,,BELT
2032,LCCC13627,BELT SPA- 1475,,Nos,OEM,,BELT
2033,LAHM48621,AHU DRAIN PIPING DIAGRAM,,Nos,OEM,,NAME PLATE/STICKER/LABELS
2034,LAHM48622,EARTHING STICKER,,Nos,OEM,,NAME PLATE/STICKER/LABELS
2035,LAHM48623,NOTE STICKER - PART REMOVAL,,Nos,OEM,,NAME PLATE/STICKER/LABELS
2036,LAHC14480,SS STEEL MESH FILTER -  595 MM (W) x 595 MM (H) x 20 MM (D),,Nos,OEM,MESH FILTER,FILTER
2037,LAHC14481,SS STEEL MESH FILTER -  595 MM (W) x 490 MM (H) x 20 MM (D),,Nos,OEM,MESH FILTER,FILTER
2038,LAHC14482,HEPA FILTER EU13 GRADE - 610 MM (W) x 510 MM (H) x 292MM (D),,Nos,OEM,HEPA FILTER,FILTER
2039,LAHC14483,POWDER COATED METALLIC MESH FILTER -  595 MM (W) x 595 MM (H) x 45 MM (D),,Nos,OEM,MESH FILTER,FILTER
2040,LAHC14484,POWDER COATED METALLIC MESH MESH FILTER -  595 MM (W) x 490 MM (H) x 45 MM (D),,Nos,OEM,MESH FILTER,FILTER
2041,LAHC14485,POWDER COATED METALLIC MESH MESH FILTER -  595 MM (W) x 290 MM (H) x 45 MM (D),,Nos,OEM,MESH FILTER,FILTER
2042,LAHC15553,FAN FLEXIBLE RSH 355 (230X460),,Nos,OEM,,ANTI-VIBRATIONS
2043,LAHC15554,FAN FLEXIBLE RSH 450 (290X575),,Nos,OEM,,ANTI-VIBRATIONS
2044,LAHC11246,RSH 355 NICOTRA MAKE,,Nos,NICOTRA,,FAN
2045,LAHC11247,RSH 450 NICOTRA MAKE,,Nos,NICOTRA,,FAN
2046,LCCC13628,BELT SPA- 1132,,Nos,OEM,,BELT
2047,LCCC13629,BELT SPA- 782,,Nos,OEM,,BELT
2048,LCCC12862,190x2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
2049,LCCC16903,Carbon-di-Oxide Cylinder,,Nos,OEM,,CONSUMABLES
2050,LCCC16904,ARGON GAS CYLINDER,,Nos,OEM,,CONSUMABLES
2051,LCCC16905,COTTON KNITTED GLOVES,,Nos,OEM,,CONSUMABLES
2052,LCCC16906,HAND SLEEVE,,Nos,OEM,,CONSUMABLES
2053,LCCC16907,BANYIAN WASTE,,Kgs,OEM,,CONSUMABLES
2054,LAHC24758,6mm THK POLYOLEFIN XPE INSULATION WITH ONE SIDE SELF ADHESIVE (Size : 1.2 m x 10m Rolls),,Nos,OEM,,GASKET & INSULATION
2055,LCCC15406,Motor Base Plate : 63-100,,Nos,OEM,,MOTOR BASE
2056,LCCC15407,Motor Base Plate : 92-112,,Nos,OEM,,MOTOR BASE
2057,LCCC15408,Motor Base Plate : 92-132,,Nos,OEM,,MOTOR BASE
2058,LCCC15409,Motor Base Plate : 160-180,,Nos,OEM,,MOTOR BASE
2059,LAHE15105,CFL Lamp,,Nos,OEM,,ELECTRICAL
2060,LAHC24400,Cellulose Cooling Pad,,Nos,OEM,,HEAT RECOVERY WHEEL
2061,LAHC27401,Water Pump,,Nos,OEM,,PUMP
2062,LAHC24401,Air Washer ,,Nos,OEM,,AIR WASHER
2063,LCCH24666,PVC Foaming Cap,,Nos,OEM,,PLASTIC PARTS
2064,LAHS00003,DX Condenser Coil,,Nos,OEM,,COOLING COIL
2065,LCCC13630,BELT SPA- 757,,Nos,OEM,,BELT
2066,LCCC12863,170x2A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
2067,LAHC14486,RIGID FILTER EU5 GRADE - 592 MM (W) x 287 MM (H) x 292MM (D),,Nos,OEM,RIGID FILTER,FILTER
2068,LAHC14487,RIGID FILTER EU6 GRADE - 592 MM (W) x 287 MM (H) x 292MM (D),,Nos,OEM,RIGID FILTER,FILTER
2069,LAHC14488,RIGID FILTER EU7 GRADE - 592 MM (W) x 287 MM (H) x 292MM (D),,Nos,OEM,RIGID FILTER,FILTER
2070,LAHC14489,RIGID FILTER EU8 GRADE - 592 MM (W) x 287 MM (H) x 292MM (D),,Nos,OEM,RIGID FILTER,FILTER
2071,LAHC14490,RIGID FILTER EU9 GRADE - 592 MM (W) x 287 MM (H) x 292MM (D),,Nos,OEM,RIGID FILTER,FILTER
2072,LAHC15555,ANTI-VIBRANT RUBBER PAD - 6 Inches x 6 1/2 Inches,,Nos,OEM,,ANTI-VIBRATIONS
2073,LAHC24759,19mm THK OPEN CELL NITRILE FOAM INSULATION WITH ONE SIDE SELF ADHESIVE (Size : 1 m x 15m Rolls),,Nos,OEM,,GASKET & INSULATION
2074,LAHC24760,13mm THK OPEN CELL NITRILE FOAM INSULATION WITH ONE SIDE SELF ADHESIVE (Size : 1 m x 15m Rolls),,Nos,OEM,,GASKET & INSULATION
2075,LCCH30050,ALLEN HEAD BOLT GI M6 x 30,,Nos,OEM,,FASTENERS
2076,LCCH30051,ALLEN HEAD BOLT GI M6 x 50,,Nos,OEM,,FASTENERS
2077,LCCH30052,ALLEN HEAD BOLT GI M6 x 60,,Nos,OEM,,FASTENERS
2078,LCCH30517,GI M5.5x45 HEX. WASHER HEAD SELF DRILLING SCREW,,Nos,OEM,,FASTENERS
2079,LAHC11248,K3G500AQ3301 - EBM 500 DIA EC MOTOR PLUG FAN,,Nos,EBM,,FAN
2080,LAHC14491,BAG FILTER EU5 GRADE -  592  MM (W) x 287 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2081,LAHC14492,BAG FILTER EU6 GRADE -  592  MM (W) x 287 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2082,LAHC14493,BAG FILTER EU7 GRADE -  592  MM (W) x 287 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2083,LAHC14494,BAG FILTER EU9 GRADE -  592  MM (W) x 287 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2084,LCCC12864,106 x 1A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
2085,LCCC12865,95 x 1A,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
2086,LCCC12866,100 x 2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
2087,LAHS63003,DOUBLE SKIN PANEL - PLENUM,,Nos,LUFTEK,,AHU
2088,LCCR07005,SS SHEET 304 GRADE 0.8mm THK,,Kgs,OEM,,SS SHEETS
2089,LAHC14495,PRE FILTER EU3 GRADE - 290 MM (W) x 290 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2090,LAHC14496,PRE FILTER EU4 GRADE - 290 MM (W) x 290 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2091,LAHC14497,BAG FILTER EU5 GRADE -  287  MM (W) x 287 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2092,LAHC14498,BAG FILTER EU7 GRADE -  287  MM (W) x 287 MM (H) x 305MM (D),,Nos,OEM,BAG FILTER,FILTER
2093,LAHC11249,KDD 9/7 350W - 4P,,Nos,KRUGER,,FAN
2094,LAHC11250,KDD 9/9 550W - 4P,,Nos,KRUGER,,FAN
2095,LCCC12867,106 x 2B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
2096,LCCC13632,BELT SPB - 1180,,Nos,OEM,,BELT
2097,LCCC13633,BELT SPB - 1000,,Nos,OEM,,BELT
2098,LCCC13634,BELT SPA - 710,,Nos,OEM,,BELT
2099,LAHC11251,MAHER 630mm DIA AXIAL FAN - YSWF102L70P6-753N-630S,,Nos,OEM,,FAN
2100,LCEA00001,PET STRAPPING TOOL PNEUMATIC - AQD-19,,Nos,OEM,,TOOLS
2101,LCEA00002,PET / STEEL STRAP DISPENSER - 500HS,,Nos,OEM,,TOOLS
2102,LCCM48526,16mm Nylon Pet Strap Roll,,Kgs,OEM,,PACKING
2103,LAHC15230,45mm Screw Guide Bush for AHU Panels - White,,Nos,OEM,,PLASTIC PARTS
2104,LAHC15231,BATLIBOI Type Nozzle with SS Clamps,,Nos,OEM,,PLASTIC PARTS
2105,LAHH32601,Wooden Crate Box - 6mm Ply Box,,Nos,OEM,,PACKING
2106,LAHH32602,Wooden Skid,,Nos,OEM,,PACKING
2107,LCEA00075,Dwyer Portable Static Pressure Tip (Model: A-301),,Nos,OEM,,TOOLS
2108,LAHC15232,DOOR HANDLE ASSEMBLY - EXTERNAL,,Nos,OEM,,PLASTIC PARTS
2109,LAHC14499,SS STEEL MESH FILTER -  595 MM (W) x 290 MM (H) x 20 MM (D),,Nos,OEM,MESH FILTER,FILTER
2110,LAHC23714,ALUMINUM CORNER PROFILE - 40 - 45 CHAMFERED TBK,Corner Profile (40-45 TBK),Meters,OEM,,ALUMINIUM PROFILES
2111,LAHC23715,ALUMINUM OMEGA PROFILE - 40 - 45 CHAMFERED TBK,Omega Profile (40-45 TBK),Meters,OEM,,ALUMINIUM PROFILES
2112,LAHC15211,40mm CHAMFERED TBK - Omega Jointer,,Nos,OEM,,PLASTIC PARTS
2113,LAHC15212,40mm CHAMFERED TBK - 3 Way Corner,,Nos,OEM,,PLASTIC PARTS
2114,LCCR07529,Al Sheet 0.8 mm THK ,0.8,Kgs,OEM,,G.I / COATED SHEETS
2115,LAHC11252,KDD 9/7 550W - 4P,,Nos,KRUGER,,FAN
2116,LAHC11253,KDD 10/8 550W - 4P,,Nos,KRUGER,,FAN
2117,LAHC11254,KDD 10/10 750W - 4P,,Nos,KRUGER,,FAN
2118,LAHC11255,KD2 9/9 1100W - 4P,,Nos,KRUGER,,FAN
2119,LCCC14931,TGEX 6.0 Danfoss Make Expansion Valve,,Nos,OEM,,VALVE
2120,LCCC14932,DML 084 Danfoss Make Filter Drier,,Nos,OEM,,VALVE
2121,LAHC23716,ALUMINUM CORNER PROFILE - 40 - 50 CHAMFERED TBK,Corner Profile (40-50-TBK),Meters,OEM,,ALUMINIUM PROFILES
2122,LAHC23717,ALUMINUM OMEGA PROFILE - 40 - 50 CHAMFERED TBK,Omega Profile (40-50-TBK),Meters,OEM,,ALUMINIUM PROFILES
2123,LAHS63004,WA-V-102C3L30RFA Condu Fan Coil Unit,,Nos,LUFTEK,,FCU
2124,LAHS63005,WA-V-136C3L30RFA Condu Fan Coil Unit,,Nos,LUFTEK,,FCU
2125,LCCC16908,Oxygen Cylinder,,Nos,OEM,,CONSUMABLES
2126,LAHS63012,5.5 TR Condensing Unit - Without Compressor Model,,Nos,LUFTEK,,AHU
2127,LAHS63007,5.5 TR Condensing Unit - Compressor Model,,Nos,LUFTEK,,AHU
2128,LAHS63008,9 TR Condensing Unit - Without Compressor Model,,Nos,LUFTEK,,AHU
2129,LAHS63009,9 TR Condensing Unit - Compressor Model,,Nos,LUFTEK,,AHU
2130,LAHS63010,13 TR Condensing Unit - Without Compressor Model,,Nos,LUFTEK,,AHU
2131,LAHS63011,13 TR Condensing Unit - Compressor Model,,Nos,LUFTEK,,AHU
2132,LAHS63013,DOUBLE SKIN PANEL - PLENUM 25mm,,Square Meters,LUFTEK,,AHU
2133,LAHS63014,DOUBLE SKIN PANEL - PLENUM 46mm,,Square Meters,LUFTEK,,AHU
2134,LAHC14500,PRE FILTER EU4 GRADE - 410 MM (W) x 310 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2135,LAHC14501,PRE FILTER EU4 GRADE - 310 MM (W) x 310 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2136,LAHC14502,PRE FILTER EU4 GRADE - 610 MM (W) x 310 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2137,LAHC14503,PRE FILTER EU4 GRADE - 510 MM (W) x 410 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2138,LAHC14504,PRE FILTER EU4 GRADE - 510 MM (W) x 310 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2139,LAHC14505,PRE FILTER EU4 GRADE - 610 MM (W) x 410 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2140,LAHC14506,PRE FILTER EU4 GRADE - 310 MM (W) x 410 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2141,LAHC14507,PRE FILTER EU4 GRADE - 610 MM (W) x 510 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2142,LAHC14508,PRE FILTER EU4 GRADE - 510 MM (W) x 510 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2143,LAHC14509,PRE FILTER EU4 GRADE - 610 MM (W) x 610 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2144,LCCM48527,5 Ply Corrugated Box 1760mm (W) x 625mm (D) x 1100mm(H) - 13TR W/O Compressor,,Nos,OEM,,PACKING
2145,LAHC11256,ACFC-S-250 - SISW Forward curved blower & Motor,,Nos,HUMIDIN,,FAN
2146,LAHC14510,ACTIVATED CARBON FILTER - 595 MM (W) x 595 MM (H) x 48MM (D),,Nos,OEM,CARBON FILTER,FILTER
2147,LAHC15233,Eliminator PVC Comb   - 100mm,,Nos,OEM,,PLASTIC PARTS
2148,LCCE25667,4 inches x 4 inches IP65 Junction Box,,Nos,OEM,,ELECTRICAL
2149,LCCE25668,15A 4 Way Connecter,,Nos,OEM,,ELECTRICAL
2150,LCCE25669,1 Inch DIN Rail for Connecter,,Meters,OEM,,ELECTRICAL
2151,LAHC15556,Spring Isolator ,,Nos,OEM,,ANTI-VIBRATIONS
2152,LAHC15557,Flexible Connector,,Meters,OEM,,ANTI-VIBRATIONS
2153,LCCC15410,Motor Base Plate : 200-250,,Nos,OEM,,MOTOR BASE
2154,LAHE15106,Ultra Violet Lamp,,Nos,OEM,,ELECTRICAL
2155,LAHC15234,Differential Pressure Port,,Nos,OEM,,PLASTIC PARTS
2156,LAHC15235,60-45 TBK - Omega Jointer,,Nos,OEM,,PLASTIC PARTS
2157,LAHC15236,60-45 TBK - 3 Way Corner,,Nos,OEM,,PLASTIC PARTS
2158,LAHC15237,40-50 CHAMFERED TBK - Omega Jointer,,Nos,OEM,,PLASTIC PARTS
2159,LAHC15238,40-50 CHAMFERED TBK - 3 Way Corner,,Nos,OEM,,PLASTIC PARTS
2160,LAHC23903,ALUMINIUM FIN STOCK - 0.12mm Plain - 230mm Width,,Nos,OEM,Fin,ALUMINIUM PARTS
2161,LAHC15239,PLASTIC DOOR HANDLE - Y Type,,Nos,OEM,,PLASTIC PARTS
2162,LAHC15240,ACRYLIC SHEET,,Nos,OEM,,PLASTIC PARTS
2163,LAHC23718,FLEXIBLE CONNECTOR AL PROFILE - TYPE1,,Meters,OEM,,ALUMINIUM PROFILES
2164,LAHC23719,FLEXIBLE CONNECTOR AL PROFILE - TYPE2,,Meters,OEM,,ALUMINIUM PROFILES
2165,LCCH24667,RUBBER SCREW CAP - 5.5mm,,Nos,OEM,,Rubber
2166,LCCR07006,SS SHEET 304 GRADE 1.6mm THK,,Kgs,OEM,,SS SHEETS
2167,LAHC14511,PRE FILTER EU4 GRADE - 494 MM (W) x 290 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2168,LAHC14512,PRE FILTER EU3 GRADE - 494 MM (W) x 290 MM (H) x 48MM (D),,Nos,OEM,PRE FILTER,FILTER
2169,LCCR07530,Roof Sheet - Precoated PPGL,,Square Meters,OEM,,G.I / COATED SHEETS
2170,LCCR07007,SS PERFORATED SHEET,,Square Feet,OEM,,SS SHEETS
2171,LAHC11257,MAHER 550mm DIA AXIAL FAN - YSWF102L50P4-625N-550S,,Nos,OEM,,FAN
2172,LAHC11258,K3G630RB3271 - EBM 630 DIA EC MOTOR PLUG FAN,,Nos,EBM,,FAN
2173,LCCC14933,TRAES 10.0 HC  Expansion Valve,,Nos,OEM,,VALVE
2174,LCCC14934,TGEX 11.0 Danfoss Make Expansion Valve,,Nos,OEM,,VALVE
2175,LAHC11259,BSB 225 CM,,Nos,OEM,,FAN
2176,LCCR06504,C Channel – 100mm,,Kgs,OEM,,Steel
2177,LCCR06505,C Channel – 150mm,,Kgs,OEM,,Steel
2178,LAHC49103,GI Louver,,Square Meters,OEM,,Steel
2179,LAHC49104,Aluminum Louver,,Square Meters,OEM,,Steel
2180,LAHS7000,"Work In Progress Materials (Sheet, Al & Insulation)",,Nos,LUFTEK,,AHU
2181,LCCC16910,Fin Press Evaporative Oil,YBI Belpress Pre-99i,Ltrs,OEM,,CONSUMABLES
2182,LCCC16911,Hydraulic Oil - 32 Grade,YBI BelHydro -  YHB32,Ltrs,OEM,,CONSUMABLES
2183,LCCC16912,Liquimux 723N,,Kgs,OEM,,CONSUMABLES
2184,LCCC16913,Silmux G Powder,,Kgs,OEM,,CONSUMABLES
2185,LCCC16914,Silmux T Paste,,Kgs,OEM,,CONSUMABLES
2186,LAHC49103,Jet Nozzle,,Nos,OEM,,DAMPER
2187,LAHC11002,KAT 8/8 S KRUGER MAKE,,Nos,KRUGER,,FAN
2188,LAHR06251,12.7mm OD with 0.36 mm Wall Thickness Plain Tube Seamless LWC Copper,C12200 / O50 Light Annealed Complyng to ASTM Standard B68M,Kgs,OEM,COPPER TUBE,RAW MATERIAL
